year_month,SPI,model
2041-08,1.9888539104356022,FGOALS_f3_H
2041-09,1.1244138049609065,FGOALS_f3_H
2041-10,0.7002053674017803,FGOALS_f3_H
2041-11,0.2022214693301578,FGOALS_f3_H
2041-12,0.2022214693301578,FGOALS_f3_H
2042-01,0.2022214693301578,FGOALS_f3_H
2042-02,0.2022214693301578,FGOALS_f3_H
2042-03,0.2022214693301578,FGOALS_f3_H
2042-04,0.2022214693301578,FGOALS_f3_H
2042-05,0.2022214693301578,FGOALS_f3_H
2042-06,0.9967975336405555,FGOALS_f3_H
2042-07,1.325679804687165,FGOALS_f3_H
2042-08,0.25514336784123876,FGOALS_f3_H
2042-09,1.037176190354161,FGOALS_f3_H
2042-10,0.7356128527218652,FGOALS_f3_H
2042-11,0.2022214693301578,FGOALS_f3_H
2042-12,0.2022214693301578,FGOALS_f3_H
2043-01,0.2022214693301578,FGOALS_f3_H
2043-02,0.2022214693301578,FGOALS_f3_H
2043-03,0.2022214693301578,FGOALS_f3_H
2043-04,0.2022214693301578,FGOALS_f3_H
2043-05,0.2022214693301578,FGOALS_f3_H
2043-06,0.5657642115182153,FGOALS_f3_H
2043-07,0.9462957344646453,FGOALS_f3_H
2043-08,2.4997182007869743,FGOALS_f3_H
2043-09,1.1192432756897297,FGOALS_f3_H
2043-10,0.39953985457173935,FGOALS_f3_H
2043-11,0.3921304373629598,FGOALS_f3_H
2043-12,0.2022214693301578,FGOALS_f3_H
2044-01,0.2022214693301578,FGOALS_f3_H
2044-02,0.2022214693301578,FGOALS_f3_H
2044-03,0.2022214693301578,FGOALS_f3_H
2044-04,0.2022214693301578,FGOALS_f3_H
2044-05,0.2022214693301578,FGOALS_f3_H
2044-06,0.33496466756496107,FGOALS_f3_H
2044-07,1.3541694656697665,FGOALS_f3_H
2044-08,1.0406672925036897,FGOALS_f3_H
2044-09,2.1300590005794113,FGOALS_f3_H
2044-10,0.2022214693301578,FGOALS_f3_H
2044-11,0.2022214693301578,FGOALS_f3_H
2044-12,0.2022214693301578,FGOALS_f3_H
2045-01,0.2022214693301578,FGOALS_f3_H
2045-02,0.2022214693301578,FGOALS_f3_H
2045-03,0.2022214693301578,FGOALS_f3_H
2045-04,0.2022214693301578,FGOALS_f3_H
2045-05,0.40865255086996377,FGOALS_f3_H
2045-06,0.3070709250499557,FGOALS_f3_H
2045-07,1.8348744186259158,FGOALS_f3_H
2045-08,0.9609406648354075,FGOALS_f3_H
2045-09,0.9917656689892221,FGOALS_f3_H
2045-10,0.25814127021134403,FGOALS_f3_H
2045-11,0.2022214693301578,FGOALS_f3_H
2045-12,0.2022214693301578,FGOALS_f3_H
2046-01,0.2022214693301578,FGOALS_f3_H
2046-02,0.2022214693301578,FGOALS_f3_H
2046-03,0.2022214693301578,FGOALS_f3_H
2046-04,0.2022214693301578,FGOALS_f3_H
2046-05,0.2022214693301578,FGOALS_f3_H
2046-06,0.48520419979272783,FGOALS_f3_H
2046-07,0.3484564086251788,FGOALS_f3_H
2046-08,1.2747812121800832,FGOALS_f3_H
2046-09,0.5201281729106523,FGOALS_f3_H
2046-10,0.2975241698969,FGOALS_f3_H
2046-11,0.2022214693301578,FGOALS_f3_H
2046-12,0.2022214693301578,FGOALS_f3_H
2047-01,0.2022214693301578,FGOALS_f3_H
2047-02,0.2022214693301578,FGOALS_f3_H
2047-03,0.2022214693301578,FGOALS_f3_H
2047-04,0.2022214693301578,FGOALS_f3_H
2047-05,0.2022214693301578,FGOALS_f3_H
2047-06,0.8512502503411252,FGOALS_f3_H
2047-07,0.2502360061880777,FGOALS_f3_H
2047-08,1.6869442583493983,FGOALS_f3_H
2047-09,0.5587074280981884,FGOALS_f3_H
2047-10,0.2022214693301578,FGOALS_f3_H
2047-11,0.2022214693301578,FGOALS_f3_H
2047-12,0.2022214693301578,FGOALS_f3_H
2048-01,0.2022214693301578,FGOALS_f3_H
2048-02,0.2022214693301578,FGOALS_f3_H
2048-03,0.2022214693301578,FGOALS_f3_H
2048-04,0.2022214693301578,FGOALS_f3_H
2048-05,0.24620309281617392,FGOALS_f3_H
2048-06,0.2022214693301578,FGOALS_f3_H
2048-07,0.2022214693301578,FGOALS_f3_H
2048-08,1.3926856251020405,FGOALS_f3_H
2048-09,1.7377308153968292,FGOALS_f3_H
2048-10,0.25682957689443964,FGOALS_f3_H
2048-11,0.2022214693301578,FGOALS_f3_H
2048-12,0.2022214693301578,FGOALS_f3_H
2049-01,0.2022214693301578,FGOALS_f3_H
2049-02,0.2022214693301578,FGOALS_f3_H
2049-03,0.2022214693301578,FGOALS_f3_H
2049-04,0.2022214693301578,FGOALS_f3_H
2049-05,0.5926113168079977,FGOALS_f3_H
2049-06,0.28353823151711033,FGOALS_f3_H
2049-07,1.6802888417338417,FGOALS_f3_H
2049-08,2.225897462589535,FGOALS_f3_H
2049-09,0.4119168363264132,FGOALS_f3_H
2049-10,1.634917479998094,FGOALS_f3_H
2049-11,0.2022214693301578,FGOALS_f3_H
2049-12,0.2022214693301578,FGOALS_f3_H
2050-01,0.2022214693301578,FGOALS_f3_H
2050-02,0.24298735925470577,FGOALS_f3_H
2050-03,0.2022214693301578,FGOALS_f3_H
2050-04,0.2022214693301578,FGOALS_f3_H
2050-05,0.2022214693301578,FGOALS_f3_H
2050-06,0.3425932654891731,FGOALS_f3_H
2050-07,1.4026975848258338,FGOALS_f3_H
2050-08,1.071257756214278,FGOALS_f3_H
2050-09,1.3306606942490367,FGOALS_f3_H
2050-10,0.38493941523304925,FGOALS_f3_H
2050-11,0.2022214693301578,FGOALS_f3_H
2050-12,0.2022214693301578,FGOALS_f3_H
2025-01,0.03214179332733828,HiRAM_SIT_HR
2025-02,0.03214179332733828,HiRAM_SIT_HR
2025-03,0.03214179332733828,HiRAM_SIT_HR
2025-04,0.03214179332733828,HiRAM_SIT_HR
2025-05,0.03214179332733828,HiRAM_SIT_HR
2025-06,0.3592860599452365,HiRAM_SIT_HR
2025-07,1.6911503582819645,HiRAM_SIT_HR
2025-08,1.1091230337888531,HiRAM_SIT_HR
2025-09,2.0107398513812273,HiRAM_SIT_HR
2025-10,0.27016332806318993,HiRAM_SIT_HR
2025-11,0.11835455409175218,HiRAM_SIT_HR
2025-12,0.03214179332733828,HiRAM_SIT_HR
2026-01,0.03214179332733828,HiRAM_SIT_HR
2026-02,0.03214179332733828,HiRAM_SIT_HR
2026-03,0.03214179332733828,HiRAM_SIT_HR
2026-04,0.03214179332733828,HiRAM_SIT_HR
2026-05,0.03214179332733828,HiRAM_SIT_HR
2026-06,0.7303157696690661,HiRAM_SIT_HR
2026-07,1.8116123086871565,HiRAM_SIT_HR
2026-08,2.539865411254359,HiRAM_SIT_HR
2026-09,0.570706791059636,HiRAM_SIT_HR
2026-10,0.42882813438905915,HiRAM_SIT_HR
2026-11,0.07023290282791399,HiRAM_SIT_HR
2026-12,0.03214179332733828,HiRAM_SIT_HR
2027-01,0.03214179332733828,HiRAM_SIT_HR
2027-02,0.03214179332733828,HiRAM_SIT_HR
2027-03,0.03214179332733828,HiRAM_SIT_HR
2027-04,0.03214179332733828,HiRAM_SIT_HR
2027-05,0.14036656209495166,HiRAM_SIT_HR
2027-06,0.6622808872105508,HiRAM_SIT_HR
2027-07,1.7534935774104794,HiRAM_SIT_HR
2027-08,0.3951178026410714,HiRAM_SIT_HR
2027-09,1.1056542097944246,HiRAM_SIT_HR
2027-10,0.29852547587929185,HiRAM_SIT_HR
2027-11,0.03214179332733828,HiRAM_SIT_HR
2027-12,0.03214179332733828,HiRAM_SIT_HR
2028-01,0.03214179332733828,HiRAM_SIT_HR
2028-02,0.03214179332733828,HiRAM_SIT_HR
2028-03,0.03214179332733828,HiRAM_SIT_HR
2028-04,0.03214179332733828,HiRAM_SIT_HR
2028-05,0.03214179332733828,HiRAM_SIT_HR
2028-06,0.3901979921532611,HiRAM_SIT_HR
2028-07,0.05670416532417716,HiRAM_SIT_HR
2028-08,1.2908190999611033,HiRAM_SIT_HR
2028-09,0.43209144500403196,HiRAM_SIT_HR
2028-10,0.2760905025862269,HiRAM_SIT_HR
2028-11,0.03214179332733828,HiRAM_SIT_HR
2028-12,0.03214179332733828,HiRAM_SIT_HR
2029-01,0.03214179332733828,HiRAM_SIT_HR
2029-02,0.03214179332733828,HiRAM_SIT_HR
2029-03,0.03214179332733828,HiRAM_SIT_HR
2029-04,0.03214179332733828,HiRAM_SIT_HR
2029-05,0.03214179332733828,HiRAM_SIT_HR
2029-06,0.5291145518265924,HiRAM_SIT_HR
2029-07,0.7969385874472869,HiRAM_SIT_HR
2029-08,1.7601848681140737,HiRAM_SIT_HR
2029-09,0.5318825032858534,HiRAM_SIT_HR
2029-10,0.7990827072937701,HiRAM_SIT_HR
2029-11,0.45682615359093853,HiRAM_SIT_HR
2029-12,0.03214179332733828,HiRAM_SIT_HR
2030-01,0.03214179332733828,HiRAM_SIT_HR
2030-02,0.03214179332733828,HiRAM_SIT_HR
2030-03,0.03214179332733828,HiRAM_SIT_HR
2030-04,0.03214179332733828,HiRAM_SIT_HR
2030-05,0.2477264298713274,HiRAM_SIT_HR
2030-06,0.03214179332733828,HiRAM_SIT_HR
2030-07,0.9318383991932774,HiRAM_SIT_HR
2030-08,1.2069010209495041,HiRAM_SIT_HR
2030-09,0.6218365090174582,HiRAM_SIT_HR
2030-10,0.9684958565186349,HiRAM_SIT_HR
2030-11,0.7992266872694442,HiRAM_SIT_HR
2030-12,0.03214179332733828,HiRAM_SIT_HR
2031-01,0.03214179332733828,HiRAM_SIT_HR
2031-02,0.03214179332733828,HiRAM_SIT_HR
2031-03,0.03214179332733828,HiRAM_SIT_HR
2031-04,0.03214179332733828,HiRAM_SIT_HR
2031-05,0.5310703991873714,HiRAM_SIT_HR
2031-06,0.9940306171934897,HiRAM_SIT_HR
2031-07,1.7872513286476406,HiRAM_SIT_HR
2031-08,1.9893214390335354,HiRAM_SIT_HR
2031-09,2.1221136660744393,HiRAM_SIT_HR
2031-10,0.573238620448273,HiRAM_SIT_HR
2031-11,0.5341241682369151,HiRAM_SIT_HR
2031-12,0.03214179332733828,HiRAM_SIT_HR
2032-01,0.03214179332733828,HiRAM_SIT_HR
2032-02,0.03214179332733828,HiRAM_SIT_HR
2032-03,0.03214179332733828,HiRAM_SIT_HR
2032-04,0.03214179332733828,HiRAM_SIT_HR
2032-05,0.03214179332733828,HiRAM_SIT_HR
2032-06,0.15469410013211607,HiRAM_SIT_HR
2032-07,1.0392334624779942,HiRAM_SIT_HR
2032-08,0.918487776102743,HiRAM_SIT_HR
2032-09,1.4982794656483862,HiRAM_SIT_HR
2032-10,1.0082675427048617,HiRAM_SIT_HR
2032-11,0.2504543340878014,HiRAM_SIT_HR
2032-12,0.03214179332733828,HiRAM_SIT_HR
2033-01,0.03214179332733828,HiRAM_SIT_HR
2033-02,0.03214179332733828,HiRAM_SIT_HR
2033-03,0.03214179332733828,HiRAM_SIT_HR
2033-04,0.03214179332733828,HiRAM_SIT_HR
2033-05,0.03214179332733828,HiRAM_SIT_HR
2033-06,0.0860379628851253,HiRAM_SIT_HR
2033-07,0.389140532933267,HiRAM_SIT_HR
2033-08,0.29332943961507985,HiRAM_SIT_HR
2033-09,0.369468565720054,HiRAM_SIT_HR
2033-10,0.4636613554948298,HiRAM_SIT_HR
2033-11,0.03214179332733828,HiRAM_SIT_HR
2033-12,0.03214179332733828,HiRAM_SIT_HR
2034-01,0.03214179332733828,HiRAM_SIT_HR
2034-02,0.03214179332733828,HiRAM_SIT_HR
2034-03,0.03214179332733828,HiRAM_SIT_HR
2034-04,0.03214179332733828,HiRAM_SIT_HR
2034-05,0.03214179332733828,HiRAM_SIT_HR
2034-06,0.23424849040801068,HiRAM_SIT_HR
2034-07,0.14530482035662085,HiRAM_SIT_HR
2034-08,0.9382488409215656,HiRAM_SIT_HR
2034-09,1.4811282474985052,HiRAM_SIT_HR
2034-10,0.6540277152078176,HiRAM_SIT_HR
2034-11,0.09954888959790799,HiRAM_SIT_HR
2034-12,0.03214179332733828,HiRAM_SIT_HR
2035-01,0.03214179332733828,HiRAM_SIT_HR
2035-02,0.03214179332733828,HiRAM_SIT_HR
2035-03,0.03214179332733828,HiRAM_SIT_HR
2035-04,0.03214179332733828,HiRAM_SIT_HR
2035-05,1.6019547229648141,HiRAM_SIT_HR
2035-06,0.24040624151381823,HiRAM_SIT_HR
2035-07,1.990349588086496,HiRAM_SIT_HR
2035-08,1.6406502658436644,HiRAM_SIT_HR
2035-09,2.413205670808851,HiRAM_SIT_HR
2035-10,0.9479678008386567,HiRAM_SIT_HR
2035-11,0.03214179332733828,HiRAM_SIT_HR
2035-12,0.03214179332733828,HiRAM_SIT_HR
2036-01,0.03214179332733828,HiRAM_SIT_HR
2036-02,0.03214179332733828,HiRAM_SIT_HR
2036-03,0.03214179332733828,HiRAM_SIT_HR
2036-04,0.03214179332733828,HiRAM_SIT_HR
2036-05,0.03214179332733828,HiRAM_SIT_HR
2036-06,0.7111291929108238,HiRAM_SIT_HR
2036-07,1.5587945772325138,HiRAM_SIT_HR
2036-08,1.446190331048325,HiRAM_SIT_HR
2036-09,0.7206255792297468,HiRAM_SIT_HR
2036-10,0.5431072050464021,HiRAM_SIT_HR
2036-11,0.04294736337136092,HiRAM_SIT_HR
2036-12,0.03214179332733828,HiRAM_SIT_HR
2037-01,0.03214179332733828,HiRAM_SIT_HR
2037-02,0.03214179332733828,HiRAM_SIT_HR
2037-03,0.03214179332733828,HiRAM_SIT_HR
2037-04,0.03214179332733828,HiRAM_SIT_HR
2037-05,0.11100730226182079,HiRAM_SIT_HR
2037-06,0.5235477344930486,HiRAM_SIT_HR
2037-07,0.6809091949275687,HiRAM_SIT_HR
2037-08,1.818587053064117,HiRAM_SIT_HR
2037-09,0.8812839338505069,HiRAM_SIT_HR
2037-10,0.45335862044798353,HiRAM_SIT_HR
2037-11,0.22339687745074424,HiRAM_SIT_HR
2037-12,0.03214179332733828,HiRAM_SIT_HR
2038-01,0.03214179332733828,HiRAM_SIT_HR
2038-02,0.03214179332733828,HiRAM_SIT_HR
2038-03,0.03214179332733828,HiRAM_SIT_HR
2038-04,0.03214179332733828,HiRAM_SIT_HR
2038-05,0.03214179332733828,HiRAM_SIT_HR
2038-06,0.03214179332733828,HiRAM_SIT_HR
2038-07,0.7962990808750585,HiRAM_SIT_HR
2038-08,0.8530271615600072,HiRAM_SIT_HR
2038-09,1.258095515436093,HiRAM_SIT_HR
2038-10,0.7688867500581954,HiRAM_SIT_HR
2038-11,0.43518172613605255,HiRAM_SIT_HR
2038-12,0.03214179332733828,HiRAM_SIT_HR
2039-01,0.03214179332733828,HiRAM_SIT_HR
2039-02,0.03214179332733828,HiRAM_SIT_HR
2039-03,0.03214179332733828,HiRAM_SIT_HR
2039-04,0.03214179332733828,HiRAM_SIT_HR
2039-05,0.07865430084027197,HiRAM_SIT_HR
2039-06,0.0690603148802428,HiRAM_SIT_HR
2039-07,0.47405703722856646,HiRAM_SIT_HR
2039-08,0.565525357915307,HiRAM_SIT_HR
2039-09,1.2969722974691376,HiRAM_SIT_HR
2039-10,0.6810403935163339,HiRAM_SIT_HR
2039-11,0.03214179332733828,HiRAM_SIT_HR
2039-12,0.03214179332733828,HiRAM_SIT_HR
2040-01,0.03214179332733828,HiRAM_SIT_HR
2040-02,0.03214179332733828,HiRAM_SIT_HR
2040-03,0.03214179332733828,HiRAM_SIT_HR
2040-04,0.03214179332733828,HiRAM_SIT_HR
2040-05,0.03214179332733828,HiRAM_SIT_HR
2040-06,0.25771626223503563,HiRAM_SIT_HR
2040-07,0.2009949319358425,HiRAM_SIT_HR
2040-08,1.291992378454228,HiRAM_SIT_HR
2040-09,1.531805265670596,HiRAM_SIT_HR
2040-10,1.5261961468707979,HiRAM_SIT_HR
2040-11,0.40378635151037245,HiRAM_SIT_HR
2040-12,0.03214179332733828,HiRAM_SIT_HR
2041-01,0.03214179332733828,HiRAM_SIT_HR
2041-02,0.03214179332733828,HiRAM_SIT_HR
2041-03,0.03214179332733828,HiRAM_SIT_HR
2041-04,0.03214179332733828,HiRAM_SIT_HR
2041-05,0.03214179332733828,HiRAM_SIT_HR
2041-06,0.16624453006291814,HiRAM_SIT_HR
2041-07,1.3859686399169893,HiRAM_SIT_HR
2041-08,1.9681431171745478,HiRAM_SIT_HR
2041-09,2.2508582375368595,HiRAM_SIT_HR
2041-10,0.4864984616974905,HiRAM_SIT_HR
2041-11,0.10670805202417716,HiRAM_SIT_HR
2041-12,0.03214179332733828,HiRAM_SIT_HR
2042-01,0.03214179332733828,HiRAM_SIT_HR
2042-02,0.03214179332733828,HiRAM_SIT_HR
2042-03,0.03214179332733828,HiRAM_SIT_HR
2042-04,0.03214179332733828,HiRAM_SIT_HR
2042-05,0.03214179332733828,HiRAM_SIT_HR
2042-06,0.20363144058289273,HiRAM_SIT_HR
2042-07,0.7431025159482908,HiRAM_SIT_HR
2042-08,1.5468669711163479,HiRAM_SIT_HR
2042-09,0.8023500429496766,HiRAM_SIT_HR
2042-10,1.0493661878314342,HiRAM_SIT_HR
2042-11,0.10449966857737175,HiRAM_SIT_HR
2042-12,0.03214179332733828,HiRAM_SIT_HR
2043-01,0.03214179332733828,HiRAM_SIT_HR
2043-02,0.03214179332733828,HiRAM_SIT_HR
2043-03,0.03214179332733828,HiRAM_SIT_HR
2043-04,0.03214179332733828,HiRAM_SIT_HR
2043-05,0.03214179332733828,HiRAM_SIT_HR
2043-06,0.2141348700088588,HiRAM_SIT_HR
2043-07,0.36844145324591876,HiRAM_SIT_HR
2043-08,1.873364757246303,HiRAM_SIT_HR
2043-09,1.1812253202937777,HiRAM_SIT_HR
2043-10,0.7173362321360424,HiRAM_SIT_HR
2043-11,0.15042168785700608,HiRAM_SIT_HR
2043-12,0.03214179332733828,HiRAM_SIT_HR
2044-01,0.03214179332733828,HiRAM_SIT_HR
2044-02,0.03214179332733828,HiRAM_SIT_HR
2044-03,0.03214179332733828,HiRAM_SIT_HR
2044-04,0.03214179332733828,HiRAM_SIT_HR
2044-05,0.21524120242375866,HiRAM_SIT_HR
2044-06,0.23809085869046376,HiRAM_SIT_HR
2044-07,1.3745487592599845,HiRAM_SIT_HR
2044-08,1.0334414143639918,HiRAM_SIT_HR
2044-09,1.637651606820489,HiRAM_SIT_HR
2044-10,0.26311200517427075,HiRAM_SIT_HR
2044-11,0.03214179332733828,HiRAM_SIT_HR
2044-12,0.03214179332733828,HiRAM_SIT_HR
2045-01,0.03214179332733828,HiRAM_SIT_HR
2045-02,0.03214179332733828,HiRAM_SIT_HR
2045-03,0.03214179332733828,HiRAM_SIT_HR
2045-04,0.03214179332733828,HiRAM_SIT_HR
2045-05,0.03214179332733828,HiRAM_SIT_HR
2045-06,0.03214179332733828,HiRAM_SIT_HR
2045-07,0.48287059796870374,HiRAM_SIT_HR
2045-08,0.4410378564831666,HiRAM_SIT_HR
2045-09,0.44908260476206735,HiRAM_SIT_HR
2045-10,0.29658221081859937,HiRAM_SIT_HR
2045-11,0.3176274318777799,HiRAM_SIT_HR
2045-12,0.03214179332733828,HiRAM_SIT_HR
2046-01,0.03214179332733828,HiRAM_SIT_HR
2046-02,0.03214179332733828,HiRAM_SIT_HR
2046-03,0.03214179332733828,HiRAM_SIT_HR
2046-04,0.03214179332733828,HiRAM_SIT_HR
2046-05,0.4077099856856973,HiRAM_SIT_HR
2046-06,0.21312998234576944,HiRAM_SIT_HR
2046-07,1.0347511951522521,HiRAM_SIT_HR
2046-08,1.584867036110999,HiRAM_SIT_HR
2046-09,1.2488170788036197,HiRAM_SIT_HR
2046-10,0.7416478203958919,HiRAM_SIT_HR
2046-11,0.03214179332733828,HiRAM_SIT_HR
2046-12,0.03214179332733828,HiRAM_SIT_HR
2047-01,0.03214179332733828,HiRAM_SIT_HR
2047-02,0.03214179332733828,HiRAM_SIT_HR
2047-03,0.03214179332733828,HiRAM_SIT_HR
2047-04,0.03214179332733828,HiRAM_SIT_HR
2047-05,0.03214179332733828,HiRAM_SIT_HR
2047-06,0.4010608314342594,HiRAM_SIT_HR
2047-07,1.828731090144495,HiRAM_SIT_HR
2047-08,1.6611146693203245,HiRAM_SIT_HR
2047-09,1.7078263859822145,HiRAM_SIT_HR
2047-10,1.2813905020308711,HiRAM_SIT_HR
2047-11,0.03214179332733828,HiRAM_SIT_HR
2047-12,0.03214179332733828,HiRAM_SIT_HR
2048-01,0.03214179332733828,HiRAM_SIT_HR
2048-02,0.03214179332733828,HiRAM_SIT_HR
2048-03,0.03214179332733828,HiRAM_SIT_HR
2048-04,0.03214179332733828,HiRAM_SIT_HR
2048-05,0.03214179332733828,HiRAM_SIT_HR
2048-06,0.5670252312836652,HiRAM_SIT_HR
2048-07,1.2660186621419647,HiRAM_SIT_HR
2048-08,1.3438713113571144,HiRAM_SIT_HR
2048-09,0.7817978404323557,HiRAM_SIT_HR
2048-10,0.908090008184675,HiRAM_SIT_HR
2048-11,0.16120258514235064,HiRAM_SIT_HR
2048-12,0.03214179332733828,HiRAM_SIT_HR
2049-01,0.03214179332733828,HiRAM_SIT_HR
2049-02,0.03214179332733828,HiRAM_SIT_HR
2049-03,0.03214179332733828,HiRAM_SIT_HR
2049-04,0.03214179332733828,HiRAM_SIT_HR
2049-05,0.03214179332733828,HiRAM_SIT_HR
2049-06,0.30929446182251547,HiRAM_SIT_HR
2049-07,1.3859236428870754,HiRAM_SIT_HR
2049-08,1.3279285213304926,HiRAM_SIT_HR
2049-09,0.5644630206446628,HiRAM_SIT_HR
2049-10,0.349096551388683,HiRAM_SIT_HR
2049-11,0.05416349770218188,HiRAM_SIT_HR
2049-12,0.03214179332733828,HiRAM_SIT_HR
2050-01,0.03214179332733828,HiRAM_SIT_HR
2050-02,0.03214179332733828,HiRAM_SIT_HR
2050-03,0.03214179332733828,HiRAM_SIT_HR
2050-04,0.03214179332733828,HiRAM_SIT_HR
2050-05,0.03214179332733828,HiRAM_SIT_HR
2050-06,0.21213698335482253,HiRAM_SIT_HR
2050-07,1.23048877871912,HiRAM_SIT_HR
2050-08,0.9458304791882509,HiRAM_SIT_HR
2050-09,0.7521248518490995,HiRAM_SIT_HR
2050-10,0.259580640663182,HiRAM_SIT_HR
2050-11,0.03214179332733828,HiRAM_SIT_HR
2050-12,0.03214179332733828,HiRAM_SIT_HR
2025-01,-0.6889170853001146,MRI_AGCM3_2_S
2025-02,-0.37225495071830295,MRI_AGCM3_2_S
2025-03,-0.4516889434642732,MRI_AGCM3_2_S
2025-04,-0.507931595303756,MRI_AGCM3_2_S
2025-05,-0.17218197025380538,MRI_AGCM3_2_S
2025-06,0.29026246772968806,MRI_AGCM3_2_S
2025-07,1.4005666568842825,MRI_AGCM3_2_S
2025-08,0.807408790382164,MRI_AGCM3_2_S
2025-09,1.3028946163169834,MRI_AGCM3_2_S
2025-10,0.46762907188737846,MRI_AGCM3_2_S
2025-11,-0.3673700403186648,MRI_AGCM3_2_S
2025-12,-0.45159564223107257,MRI_AGCM3_2_S
2026-01,-0.4306470606263183,MRI_AGCM3_2_S
2026-02,-0.5383860128306558,MRI_AGCM3_2_S
2026-03,-0.37609185496161995,MRI_AGCM3_2_S
2026-04,-0.6260071719657411,MRI_AGCM3_2_S
2026-05,-0.05147517957573534,MRI_AGCM3_2_S
2026-06,0.5333097786799138,MRI_AGCM3_2_S
2026-07,0.9319283789345778,MRI_AGCM3_2_S
2026-08,1.7863198746418139,MRI_AGCM3_2_S
2026-09,1.1637522368554922,MRI_AGCM3_2_S
2026-10,0.6835604408345693,MRI_AGCM3_2_S
2026-11,-0.8694237732888861,MRI_AGCM3_2_S
2026-12,-0.35611155864325905,MRI_AGCM3_2_S
2027-01,-0.648298882022685,MRI_AGCM3_2_S
2027-02,-0.8694237732888861,MRI_AGCM3_2_S
2027-03,-0.8694237732888861,MRI_AGCM3_2_S
2027-04,-0.5962421349215812,MRI_AGCM3_2_S
2027-05,-0.18168387489574986,MRI_AGCM3_2_S
2027-06,0.2302969016315071,MRI_AGCM3_2_S
2027-07,0.9806947419273141,MRI_AGCM3_2_S
2027-08,1.097535733435516,MRI_AGCM3_2_S
2027-09,1.5402386222945557,MRI_AGCM3_2_S
2027-10,0.32778455502828563,MRI_AGCM3_2_S
2027-11,-0.616810700537993,MRI_AGCM3_2_S
2027-12,-0.043074185486189756,MRI_AGCM3_2_S
2028-01,-0.349990456507951,MRI_AGCM3_2_S
2028-02,-0.8694237732888861,MRI_AGCM3_2_S
2028-03,-0.2508592697031967,MRI_AGCM3_2_S
2028-04,-0.6018920273804733,MRI_AGCM3_2_S
2028-05,-0.15263644562202444,MRI_AGCM3_2_S
2028-06,0.4107152675570299,MRI_AGCM3_2_S
2028-07,0.7998177929240486,MRI_AGCM3_2_S
2028-08,1.263842484562876,MRI_AGCM3_2_S
2028-09,1.3017195664996253,MRI_AGCM3_2_S
2028-10,-0.22351970428719817,MRI_AGCM3_2_S
2028-11,-0.8694237732888861,MRI_AGCM3_2_S
2028-12,-0.5602287044359516,MRI_AGCM3_2_S
2029-01,-0.49179442999465023,MRI_AGCM3_2_S
2029-02,0.11450753355297219,MRI_AGCM3_2_S
2029-03,-0.5942097340611435,MRI_AGCM3_2_S
2029-04,-0.37519925294813133,MRI_AGCM3_2_S
2029-05,0.0727936032789848,MRI_AGCM3_2_S
2029-06,0.715557019849317,MRI_AGCM3_2_S
2029-07,0.8156175523091013,MRI_AGCM3_2_S
2029-08,1.5488601572458014,MRI_AGCM3_2_S
2029-09,1.678336920855335,MRI_AGCM3_2_S
2029-10,0.15502494446397333,MRI_AGCM3_2_S
2029-11,0.06513307049506348,MRI_AGCM3_2_S
2029-12,0.2491191400269087,MRI_AGCM3_2_S
2030-01,-0.8694237732888861,MRI_AGCM3_2_S
2030-02,-0.8694237732888861,MRI_AGCM3_2_S
2030-03,-0.8694237732888861,MRI_AGCM3_2_S
2030-04,-0.8694237732888861,MRI_AGCM3_2_S
2030-05,-0.6409054291522953,MRI_AGCM3_2_S
2030-06,0.9284377097786422,MRI_AGCM3_2_S
2030-07,0.7720661456276037,MRI_AGCM3_2_S
2030-08,1.0583146486594075,MRI_AGCM3_2_S
2030-09,1.2963242307424672,MRI_AGCM3_2_S
2030-10,1.343812495116533,MRI_AGCM3_2_S
2030-11,-0.5223075744087524,MRI_AGCM3_2_S
2030-12,-0.8694237732888861,MRI_AGCM3_2_S
2031-01,-0.8694237732888861,MRI_AGCM3_2_S
2031-02,-0.8694237732888861,MRI_AGCM3_2_S
2031-03,-0.8694237732888861,MRI_AGCM3_2_S
2031-04,-0.3704596976697776,MRI_AGCM3_2_S
2031-05,-0.5994116985963294,MRI_AGCM3_2_S
2031-06,0.42439327837559576,MRI_AGCM3_2_S
2031-07,2.040839894268588,MRI_AGCM3_2_S
2031-08,1.5547983328522357,MRI_AGCM3_2_S
2031-09,1.8918023539653,MRI_AGCM3_2_S
2031-10,1.0591439158202556,MRI_AGCM3_2_S
2031-11,-0.21090854031760758,MRI_AGCM3_2_S
2031-12,-0.6432756594048604,MRI_AGCM3_2_S
2032-01,-0.5912155981809948,MRI_AGCM3_2_S
2032-02,-0.5390826026615068,MRI_AGCM3_2_S
2032-03,-0.8694237732888861,MRI_AGCM3_2_S
2032-04,-0.41488030577048896,MRI_AGCM3_2_S
2032-05,-0.5780808287035796,MRI_AGCM3_2_S
2032-06,0.9557292456883896,MRI_AGCM3_2_S
2032-07,1.1972641735034606,MRI_AGCM3_2_S
2032-08,1.5035650372305787,MRI_AGCM3_2_S
2032-09,1.43780626955402,MRI_AGCM3_2_S
2032-10,-0.614021119074808,MRI_AGCM3_2_S
2032-11,-0.29812861551019687,MRI_AGCM3_2_S
2032-12,0.7961026709786845,MRI_AGCM3_2_S
2033-01,-0.8694237732888861,MRI_AGCM3_2_S
